genre_combination,label_count,movie_count,percent
Thriller + Action + Sci-Fi + Fantasy,4,2,0.007704457028390924
Thriller + Action + Sci-Fi + Western,4,2,0.007704457028390924
Thriller + Adventure + Mystery + Fantasy,4,2,0.007704457028390924
Thriller + Crime + Action + Horror,4,2,0.007704457028390924
Thriller + Crime + Horror + Sci-Fi,4,2,0.007704457028390924
Action + Adventure + Horror + Sci-Fi + Fantasy,5,2,0.007704457028390924
Action + Adventure + Mystery + Family + Animation,5,2,0.007704457028390924
Action + Adventure + Sci-Fi + Fantasy + Family,5,2,0.007704457028390924
Comedy + Action + Adventure + Fantasy + Animation,5,2,0.007704457028390924
Comedy + Action + Adventure + Mystery + Family,5,2,0.007704457028390924
Comedy + Action + Adventure + Sci-Fi + Animation,5,2,0.007704457028390924
Comedy + Action + Family + Animation + Short,5,2,0.007704457028390924
Comedy + Action + Horror + Animation + Short,5,2,0.007704457028390924
Comedy + Action + Horror + Sci-Fi + Fantasy,5,2,0.007704457028390924
Comedy + Action + Sci-Fi + Family + Animation,5,2,0.007704457028390924
Comedy + Fantasy + Family + Music + Animation,5,2,0.007704457028390924
Comedy + Mystery + Sci-Fi + Family + Animation,5,2,0.007704457028390924
Comedy + Romance + Action + Adventure + Fantasy,5,2,0.007704457028390924
Comedy + Romance + Action + Adventure + Sci-Fi,5,2,0.007704457028390924
Comedy + Romance + Adventure + Fantasy + Family,5,2,0.007704457028390924
Comedy + Romance + Biography + Musical + Western,5,2,0.007704457028390924
Comedy + Romance + Fantasy + Family + Musical,5,2,0.007704457028390924
Comedy + Romance + Thriller + Action + Adventure,5,2,0.007704457028390924
Comedy + Romance + Thriller + Action + Fantasy,5,2,0.007704457028390924
Comedy + Romance + Thriller + Action + Mystery,5,2,0.007704457028390924
Comedy + Thriller + Action + Adventure + Horror,5,2,0.007704457028390924
Comedy + Thriller + Action + Adventure + Sci-Fi,5,2,0.007704457028390924
Comedy + Thriller + Crime + Action + Mystery,5,2,0.007704457028390924
Drama + Action + Adventure + Fantasy + Family,5,2,0.007704457028390924
Drama + Action + Adventure + Fantasy + History,5,2,0.007704457028390924
Drama + Action + Adventure + Mystery + Fantasy,5,2,0.007704457028390924
Drama + Action + Adventure + Sci-Fi + Fantasy,5,2,0.007704457028390924
Drama + Action + Biography + History + Sport,5,2,0.007704457028390924
Drama + Action + Sci-Fi + Fantasy + Animation,5,2,0.007704457028390924
Drama + Action + War + History + Western,5,2,0.007704457028390924
Drama + Adventure + Family + Biography + Western,5,2,0.007704457028390924
Drama + Adventure + Mystery + Sci-Fi + Family,5,2,0.007704457028390924
Drama + Biography + War + History + Western,5,2,0.007704457028390924
Drama + Comedy + Action + Family + Sport,5,2,0.007704457028390924
Drama + Comedy + Adventure + Family + Animation,5,2,0.007704457028390924
Drama + Comedy + Crime + Action + Mystery,5,2,0.007704457028390924
Drama + Comedy + Fantasy + Family + Animation,5,2,0.007704457028390924
Drama + Comedy + Horror + Mystery + Fantasy,5,2,0.007704457028390924
Drama + Comedy + Romance + Action + Musical,5,2,0.007704457028390924
Drama + Comedy + Romance + Action + War,5,2,0.007704457028390924
Drama + Comedy + Romance + Adventure + Biography,5,2,0.007704457028390924
Drama + Comedy + Romance + Biography + Musical,5,2,0.007704457028390924
Drama + Comedy + Romance + Family + Music,5,2,0.007704457028390924
Drama + Comedy + Romance + Fantasy + Family,5,2,0.007704457028390924
Drama + Comedy + Romance + Fantasy + Music,5,2,0.007704457028390924
Drama + Comedy + Romance + History + Musical,5,2,0.007704457028390924
Drama + Comedy + Romance + Music + Musical,5,2,0.007704457028390924
Drama + Comedy + Romance + Musical + Western,5,2,0.007704457028390924
Drama + Comedy + Romance + Sci-Fi + Fantasy,5,2,0.007704457028390924
Drama + Comedy + Romance + War + Musical,5,2,0.007704457028390924
Drama + Comedy + Thriller + Crime + Horror,5,2,0.007704457028390924
Drama + Comedy + Thriller + Horror + Mystery,5,2,0.007704457028390924
Drama + Family + Biography + History + Sport,5,2,0.007704457028390924
Drama + Fantasy + Family + Animation + Musical,5,2,0.007704457028390924
Drama + Romance + Action + Adventure + Fantasy,5,2,0.007704457028390924
Drama + Romance + Biography + Music + Musical,5,2,0.007704457028390924
Drama + Romance + Biography + War + History,5,2,0.007704457028390924
Drama + Romance + Crime + Action + Adventure,5,2,0.007704457028390924
Drama + Romance + Mystery + Fantasy + Music,5,2,0.007704457028390924
Drama + Romance + Thriller + Action + War,5,2,0.007704457028390924
Drama + Romance + Thriller + Adventure + Sci-Fi,5,2,0.007704457028390924
Drama + Romance + Thriller + Crime + Biography,5,2,0.007704457028390924
Drama + Romance + Thriller + Crime + History,5,2,0.007704457028390924
Drama + Romance + Thriller + Crime + Sport,5,2,0.007704457028390924
Drama + Romance + Thriller + Mystery + Fantasy,5,2,0.007704457028390924
Drama + Romance + Thriller + Mystery + Music,5,2,0.007704457028390924
Drama + Romance + Thriller + Mystery + War,5,2,0.007704457028390924
Drama + Romance + Thriller + War + History,5,2,0.007704457028390924
Drama + Romance + War + History + Sport,5,2,0.007704457028390924
Drama + Thriller + Action + Sci-Fi + Animation,5,2,0.007704457028390924
Drama + Thriller + Action + War + History,5,2,0.007704457028390924
Drama + Thriller + Adventure + Horror + Mystery,5,2,0.007704457028390924
Drama + Thriller + Crime + Action + Film-Noir,5,2,0.007704457028390924
Drama + Thriller + Crime + Mystery + History,5,2,0.007704457028390924
Drama + Thriller + Crime + Mystery + War,5,2,0.007704457028390924
Drama + Thriller + Mystery + Sci-Fi + Animation,5,2,0.007704457028390924
Romance + Adventure + Family + Animation + Musical,5,2,0.007704457028390924
Thriller + Action + Adventure + Horror + Fantasy,5,2,0.007704457028390924
Thriller + Action + Adventure + Sci-Fi + Family,5,2,0.007704457028390924
Thriller + Action + Horror + Sci-Fi + Fantasy,5,2,0.007704457028390924
Thriller + Adventure + Fantasy + Family + Animation,5,2,0.007704457028390924
Thriller + Crime + Horror + Mystery + Sci-Fi,5,2,0.007704457028390924
Thriller + Horror + Sci-Fi + Fantasy + War,5,2,0.007704457028390924
Comedy + Adventure + Sci-Fi + Family + Animation + Short,6,2,0.007704457028390924
Comedy + Crime + Sci-Fi + Family + Animation + Short,6,2,0.007704457028390924
Comedy + Horror + Family + Animation + Musical + Short,6,2,0.007704457028390924
Comedy + Romance + Adventure + Fantasy + Family + Musical,6,2,0.007704457028390924
Comedy + Romance + Thriller + Crime + Action + Adventure,6,2,0.007704457028390924
Drama + Comedy + Adventure + Family + Animation + Musical,6,2,0.007704457028390924
Drama + Comedy + Romance + Action + Adventure + Fantasy,6,2,0.007704457028390924
Drama + Comedy + Romance + Biography + War + History,6,2,0.007704457028390924
Drama + Comedy + Romance + Crime + Action + Adventure,6,2,0.007704457028390924
Drama + Comedy + Romance + Crime + Mystery + Musical,6,2,0.007704457028390924
Drama + Comedy + Romance + Thriller + Crime + Action,6,2,0.007704457028390924
Drama + Comedy + Thriller + Crime + Action + Adventure,6,2,0.007704457028390924
Drama + Romance + Thriller + Crime + Action + Adventure,6,2,0.007704457028390924
Drama + Romance + Thriller + Crime + Action + Music,6,2,0.007704457028390924
Drama + Romance + Thriller + Crime + Action + Mystery,6,2,0.007704457028390924
Drama + Romance + Thriller + Crime + Mystery + Film-Noir,6,2,0.007704457028390924
Drama + Thriller + Crime + Action + Sci-Fi + Animation,6,2,0.007704457028390924
Drama + Thriller + Crime + Adventure + Mystery + Fantasy,6,2,0.007704457028390924
Thriller + Action + Adventure + Sci-Fi + Fantasy + Animation,6,2,0.007704457028390924
Thriller + Action + Adventure + Sci-Fi + Fantasy + Family,6,2,0.007704457028390924
Comedy + Action + Adventure + Sci-Fi + Fantasy + Family + Animation,7,2,0.007704457028390924
Comedy + Romance + Thriller + Crime + Action + Adventure + Family,7,2,0.007704457028390924
Drama + Comedy + Adventure + Sci-Fi + Fantasy + Family + Animation,7,2,0.007704457028390924
Drama + Crime + Action + Adventure + Mystery + Fantasy + Animation,7,2,0.007704457028390924
Drama + Romance + Action + Adventure + Biography + War + History,7,2,0.007704457028390924
History,1,1,0.003852228514195462
Sport,1,1,0.003852228514195462
Action + Family,2,1,0.003852228514195462
Adventure + Biography,2,1,0.003852228514195462
Adventure + Musical,2,1,0.003852228514195462
Adventure + Sport,2,1,0.003852228514195462
Biography + Sport,2,1,0.003852228514195462
Crime + Film-Noir,2,1,0.003852228514195462
Crime + History,2,1,0.003852228514195462
Crime + Musical,2,1,0.003852228514195462
Documentary + Fantasy,2,1,0.003852228514195462
Family + Music,2,1,0.003852228514195462
Fantasy + Music,2,1,0.003852228514195462
Fantasy + Musical,2,1,0.003852228514195462
Fantasy + Western,2,1,0.003852228514195462
History + Animation,2,1,0.003852228514195462
History + Musical,2,1,0.003852228514195462
Mystery + Fantasy,2,1,0.003852228514195462
Romance + History,2,1,0.003852228514195462
Sport + Film-Noir,2,1,0.003852228514195462
War + Short,2,1,0.003852228514195462
Western + Short,2,1,0.003852228514195462
Action + Adventure + Documentary,3,1,0.003852228514195462
Action + Adventure + Short,3,1,0.003852228514195462
Action + Family + Sport,3,1,0.003852228514195462
Action + Fantasy + Animation,3,1,0.003852228514195462
Action + Fantasy + History,3,1,0.003852228514195462
Action + Horror + Animation,3,1,0.003852228514195462
Action + Horror + War,3,1,0.003852228514195462
Action + Music + Western,3,1,0.003852228514195462
Action + Sci-Fi + Family,3,1,0.003852228514195462
Action + Sci-Fi + Fantasy,3,1,0.003852228514195462
Action + Sci-Fi + War,3,1,0.003852228514195462
Adventure + Documentary + Family,3,1,0.003852228514195462
Adventure + Documentary + Western,3,1,0.003852228514195462
Adventure + Family + Sport,3,1,0.003852228514195462
Adventure + Fantasy + Musical,3,1,0.003852228514195462
Adventure + History + Western,3,1,0.003852228514195462
Adventure + Mystery + Family,3,1,0.003852228514195462
Adventure + Mystery + Fantasy,3,1,0.003852228514195462
Adventure + Sci-Fi + Western,3,1,0.003852228514195462
Animation + Musical + Short,3,1,0.003852228514195462
Biography + History + Music,3,1,0.003852228514195462
Biography + History + Western,3,1,0.003852228514195462
Biography + War + History,3,1,0.003852228514195462
Comedy + Action + History,3,1,0.003852228514195462
Comedy + Action + Music,3,1,0.003852228514195462
Comedy + Action + Musical,3,1,0.003852228514195462
Comedy + Action + Mystery,3,1,0.003852228514195462
Comedy + Action + Short,3,1,0.003852228514195462
Comedy + Biography + Music,3,1,0.003852228514195462
Comedy + Biography + Musical,3,1,0.003852228514195462
Comedy + Crime + Documentary,3,1,0.003852228514195462
Comedy + Crime + Fantasy,3,1,0.003852228514195462
Comedy + Crime + Sci-Fi,3,1,0.003852228514195462
Comedy + Fantasy + History,3,1,0.003852228514195462
Comedy + Fantasy + Sport,3,1,0.003852228514195462
Comedy + Music + Western,3,1,0.003852228514195462
Comedy + Mystery + Animation,3,1,0.003852228514195462
Comedy + Mystery + Sci-Fi,3,1,0.003852228514195462
Comedy + Romance + Animation,3,1,0.003852228514195462
Comedy + Romance + Documentary,3,1,0.003852228514195462
Comedy + Sci-Fi + Sport,3,1,0.003852228514195462
Comedy + Sport + Short,3,1,0.003852228514195462
Comedy + Thriller + Biography,3,1,0.003852228514195462
Comedy + Thriller + Documentary,3,1,0.003852228514195462
Comedy + Thriller + Short,3,1,0.003852228514195462
Comedy + Thriller + War,3,1,0.003852228514195462
Comedy + Thriller + Western,3,1,0.003852228514195462
Comedy + War + Music,3,1,0.003852228514195462
Comedy + War + Short,3,1,0.003852228514195462
Comedy + War + Western,3,1,0.003852228514195462
Crime + Action + Animation,3,1,0.003852228514195462
Crime + Action + Fantasy,3,1,0.003852228514195462
Crime + Action + Horror,3,1,0.003852228514195462
Crime + Adventure + Documentary,3,1,0.003852228514195462
Crime + Adventure + Western,3,1,0.003852228514195462
Crime + Documentary + Music,3,1,0.003852228514195462
Crime + Documentary + Mystery,3,1,0.003852228514195462
Crime + Family + Animation,3,1,0.003852228514195462
Crime + History + Western,3,1,0.003852228514195462
Crime + Mystery + Music,3,1,0.003852228514195462
Crime + Mystery + Sci-Fi,3,1,0.003852228514195462
Documentary + Family + History,3,1,0.003852228514195462
Documentary + Family + Sport,3,1,0.003852228514195462
Documentary + Family + War,3,1,0.003852228514195462
Documentary + Fantasy + Biography,3,1,0.003852228514195462
Documentary + History + Animation,3,1,0.003852228514195462
Documentary + History + Short,3,1,0.003852228514195462
Documentary + Mystery + Family,3,1,0.003852228514195462
Documentary + Mystery + Music,3,1,0.003852228514195462
Documentary + Sci-Fi + History,3,1,0.003852228514195462
Drama + Action + Documentary,3,1,0.003852228514195462
Drama + Action + Film-Noir,3,1,0.003852228514195462
Drama + Action + Mystery,3,1,0.003852228514195462
Drama + Adventure + Music,3,1,0.003852228514195462
Drama + Biography + Animation,3,1,0.003852228514195462
Drama + Crime + Sci-Fi,3,1,0.003852228514195462
Drama + Documentary + Musical,3,1,0.003852228514195462
Drama + Documentary + Mystery,3,1,0.003852228514195462
Drama + Documentary + Sci-Fi,3,1,0.003852228514195462
Drama + Documentary + War,3,1,0.003852228514195462
Drama + Documentary + Western,3,1,0.003852228514195462
Drama + Family + Music,3,1,0.003852228514195462
Drama + Fantasy + Music,3,1,0.003852228514195462
Drama + Fantasy + Sport,3,1,0.003852228514195462
Drama + Fantasy + Western,3,1,0.003852228514195462
Drama + History + Musical,3,1,0.003852228514195462
Drama + Horror + Animation,3,1,0.003852228514195462
Drama + Horror + Biography,3,1,0.003852228514195462
Drama + Horror + History,3,1,0.003852228514195462
Drama + Horror + Music,3,1,0.003852228514195462
Drama + Music + Film-Noir,3,1,0.003852228514195462
Drama + Music + Short,3,1,0.003852228514195462
Drama + Sci-Fi + Family,3,1,0.003852228514195462
Drama + Sci-Fi + Sport,3,1,0.003852228514195462
Drama + Thriller + Animation,3,1,0.003852228514195462
Drama + Thriller + Documentary,3,1,0.003852228514195462
Drama + Thriller + Short,3,1,0.003852228514195462
Drama + Thriller + Sport,3,1,0.003852228514195462
Drama + Thriller + Western,3,1,0.003852228514195462
Drama + War + Animation,3,1,0.003852228514195462
Drama + War + Musical,3,1,0.003852228514195462
Drama + War + Short,3,1,0.003852228514195462
Drama + War + Sport,3,1,0.003852228514195462
Family + War + History,3,1,0.003852228514195462
Fantasy + Animation + Musical,3,1,0.003852228514195462
Fantasy + Family + Short,3,1,0.003852228514195462
Horror + Documentary + Fantasy,3,1,0.003852228514195462
Horror + Mystery + Animation,3,1,0.003852228514195462
Horror + Mystery + Film-Noir,3,1,0.003852228514195462
Horror + Sci-Fi + Animation,3,1,0.003852228514195462
Horror + Sci-Fi + Musical,3,1,0.003852228514195462
Horror + Sci-Fi + Short,3,1,0.003852228514195462
Horror + Sci-Fi + Western,3,1,0.003852228514195462
Music + Animation + Short,3,1,0.003852228514195462
Mystery + Family + Animation,3,1,0.003852228514195462
Mystery + Fantasy + Animation,3,1,0.003852228514195462
Mystery + Fantasy + Short,3,1,0.003852228514195462
Mystery + Fantasy + Western,3,1,0.003852228514195462
Romance + Action + Western,3,1,0.003852228514195462
Romance + Adventure + Documentary,3,1,0.003852228514195462
Romance + Adventure + Sport,3,1,0.003852228514195462
Romance + Adventure + War,3,1,0.003852228514195462
Romance + Biography + Music,3,1,0.003852228514195462
Romance + Crime + Action,3,1,0.003852228514195462
Romance + Crime + Musical,3,1,0.003852228514195462
Romance + Documentary + Biography,3,1,0.003852228514195462
Romance + Documentary + History,3,1,0.003852228514195462
Romance + Documentary + Music,3,1,0.003852228514195462
Romance + Documentary + War,3,1,0.003852228514195462
Romance + Family + Animation,3,1,0.003852228514195462
Romance + Family + Music,3,1,0.003852228514195462
Romance + Family + Musical,3,1,0.003852228514195462
Romance + History + Western,3,1,0.003852228514195462
Romance + Horror + Mystery,3,1,0.003852228514195462
Romance + Horror + Short,3,1,0.003852228514195462
Romance + Music + Western,3,1,0.003852228514195462
Romance + Mystery + Fantasy,3,1,0.003852228514195462
Romance + Mystery + Sci-Fi,3,1,0.003852228514195462
Romance + Sci-Fi + Animation,3,1,0.003852228514195462
Romance + Sci-Fi + Fantasy,3,1,0.003852228514195462
Romance + Thriller + Film-Noir,3,1,0.003852228514195462
Sci-Fi + Fantasy + Animation,3,1,0.003852228514195462
Sci-Fi + Fantasy + Family,3,1,0.003852228514195462
Sci-Fi + Music + Musical,3,1,0.003852228514195462
Sci-Fi + Musical + Short,3,1,0.003852228514195462
Thriller + Action + Sport,3,1,0.003852228514195462
Thriller + Action + Western,3,1,0.003852228514195462
Thriller + Animation + Short,3,1,0.003852228514195462
Thriller + Crime + Fantasy,3,1,0.003852228514195462
Thriller + Crime + War,3,1,0.003852228514195462
Thriller + Crime + Western,3,1,0.003852228514195462
Thriller + Documentary + Biography,3,1,0.003852228514195462
Thriller + Documentary + Music,3,1,0.003852228514195462
Thriller + Horror + Biography,3,1,0.003852228514195462
Thriller + Horror + Short,3,1,0.003852228514195462
Thriller + Mystery + Animation,3,1,0.003852228514195462
Thriller + Mystery + Music,3,1,0.003852228514195462
Thriller + Sci-Fi + Animation,3,1,0.003852228514195462
Thriller + Sci-Fi + Fantasy,3,1,0.003852228514195462
Thriller + Sci-Fi + War,3,1,0.003852228514195462
Thriller + Sci-Fi + Western,3,1,0.003852228514195462
Action + Adventure + Biography + History,4,1,0.003852228514195462
Action + Adventure + Fantasy + Short,4,1,0.003852228514195462
Action + Adventure + Fantasy + War,4,1,0.003852228514195462
Action + Adventure + History + Western,4,1,0.003852228514195462
Action + Adventure + Horror + Animation,4,1,0.003852228514195462
Action + Adventure + Mystery + Fantasy,4,1,0.003852228514195462
Action + Adventure + Sci-Fi + Short,4,1,0.003852228514195462
Action + Adventure + Sci-Fi + Sport,4,1,0.003852228514195462
Action + Adventure + Sci-Fi + Western,4,1,0.003852228514195462
Action + Biography + History + Western,4,1,0.003852228514195462
Action + Fantasy + Family + Musical,4,1,0.003852228514195462
Action + Horror + Fantasy + Western,4,1,0.003852228514195462
Action + Horror + Mystery + Fantasy,4,1,0.003852228514195462
Action + Horror + Mystery + Sci-Fi,4,1,0.003852228514195462
Action + Mystery + Sci-Fi + Animation,4,1,0.003852228514195462
Action + Sci-Fi + Animation + Short,4,1,0.003852228514195462
Action + Sci-Fi + Animation + Sport,4,1,0.003852228514195462
Action + Sci-Fi + Animation + Western,4,1,0.003852228514195462
Adventure + Documentary + History + Music,4,1,0.003852228514195462
Adventure + Documentary + War + History,4,1,0.003852228514195462
Adventure + Family + Animation + Sport,4,1,0.003852228514195462
Adventure + Family + Animation + Western,4,1,0.003852228514195462
Adventure + Family + War + History,4,1,0.003852228514195462
Adventure + Fantasy + Animation + Short,4,1,0.003852228514195462
Adventure + Fantasy + Family + Western,4,1,0.003852228514195462
Adventure + Sci-Fi + Family + War,4,1,0.003852228514195462
Adventure + Sci-Fi + Fantasy + Short,4,1,0.003852228514195462
Adventure + Sci-Fi + Fantasy + Western,4,1,0.003852228514195462
Comedy + Action + Adventure + Animation,4,1,0.003852228514195462
Comedy + Action + Adventure + History,4,1,0.003852228514195462
Comedy + Action + Adventure + Short,4,1,0.003852228514195462
Comedy + Action + Family + Sport,4,1,0.003852228514195462
Comedy + Action + Family + Western,4,1,0.003852228514195462
Comedy + Action + Fantasy + Musical,4,1,0.003852228514195462
Comedy + Action + Horror + Animation,4,1,0.003852228514195462
Comedy + Action + Horror + Musical,4,1,0.003852228514195462
Comedy + Action + Horror + Sport,4,1,0.003852228514195462
Comedy + Action + Music + Western,4,1,0.003852228514195462
Comedy + Action + Mystery + Family,4,1,0.003852228514195462
Comedy + Action + Mystery + Fantasy,4,1,0.003852228514195462
Comedy + Action + Sci-Fi + History,4,1,0.003852228514195462
Comedy + Action + Sci-Fi + Music,4,1,0.003852228514195462
Comedy + Action + Sci-Fi + Sport,4,1,0.003852228514195462
Comedy + Action + Sci-Fi + Western,4,1,0.003852228514195462
Comedy + Adventure + Animation + Western,4,1,0.003852228514195462
Comedy + Adventure + Documentary + Fantasy,4,1,0.003852228514195462
Comedy + Adventure + Family + Music,4,1,0.003852228514195462
Comedy + Adventure + Fantasy + Music,4,1,0.003852228514195462
Comedy + Adventure + Fantasy + Musical,4,1,0.003852228514195462
Comedy + Adventure + Fantasy + Short,4,1,0.003852228514195462
Comedy + Adventure + Music + Musical,4,1,0.003852228514195462
Comedy + Adventure + Mystery + Fantasy,4,1,0.003852228514195462
Comedy + Adventure + Mystery + Western,4,1,0.003852228514195462
Comedy + Adventure + Sci-Fi + Music,4,1,0.003852228514195462
Comedy + Adventure + Sci-Fi + Musical,4,1,0.003852228514195462
Comedy + Adventure + Sci-Fi + Western,4,1,0.003852228514195462
Comedy + Adventure + War + Western,4,1,0.003852228514195462
Comedy + Animation + Musical + Short,4,1,0.003852228514195462
Comedy + Biography + Music + Musical,4,1,0.003852228514195462
Comedy + Crime + Action + Music,4,1,0.003852228514195462
Comedy + Crime + Action + Western,4,1,0.003852228514195462
Comedy + Crime + Adventure + Animation,4,1,0.003852228514195462
Comedy + Crime + Adventure + Music,4,1,0.003852228514195462
Comedy + Crime + Documentary + History,4,1,0.003852228514195462
Comedy + Crime + Family + Musical,4,1,0.003852228514195462
Comedy + Crime + Horror + Fantasy,4,1,0.003852228514195462
Comedy + Crime + Horror + Mystery,4,1,0.003852228514195462
Comedy + Crime + Mystery + Fantasy,4,1,0.003852228514195462
Comedy + Crime + Mystery + Sci-Fi,4,1,0.003852228514195462
Comedy + Crime + Sci-Fi + Family,4,1,0.003852228514195462
Comedy + Documentary + Biography + Animation,4,1,0.003852228514195462
Comedy + Documentary + Biography + Music,4,1,0.003852228514195462
Comedy + Documentary + Biography + Musical,4,1,0.003852228514195462
Comedy + Documentary + Family + Biography,4,1,0.003852228514195462
Comedy + Documentary + History + Music,4,1,0.003852228514195462
Comedy + Family + Music + Musical,4,1,0.003852228514195462
Comedy + Fantasy + Family + Short,4,1,0.003852228514195462
Comedy + Horror + Family + Animation,4,1,0.003852228514195462
Comedy + Horror + Family + Musical,4,1,0.003852228514195462
Comedy + Horror + Fantasy + Animation,4,1,0.003852228514195462
Comedy + Horror + Fantasy + Music,4,1,0.003852228514195462
Comedy + Horror + Fantasy + Short,4,1,0.003852228514195462
Comedy + Horror + Mystery + Sci-Fi,4,1,0.003852228514195462
Comedy + Horror + Sci-Fi + Short,4,1,0.003852228514195462
Comedy + Horror + Sci-Fi + Sport,4,1,0.003852228514195462
Comedy + Mystery + Family + Animation,4,1,0.003852228514195462
Comedy + Romance + Action + Animation,4,1,0.003852228514195462
Comedy + Romance + Action + Horror,4,1,0.003852228514195462
Comedy + Romance + Action + Musical,4,1,0.003852228514195462
Comedy + Romance + Action + Sci-Fi,4,1,0.003852228514195462
Comedy + Romance + Action + Sport,4,1,0.003852228514195462
Comedy + Romance + Adventure + Horror,4,1,0.003852228514195462
Comedy + Romance + Adventure + Music,4,1,0.003852228514195462
Comedy + Romance + Adventure + Western,4,1,0.003852228514195462
Comedy + Romance + Biography + Music,4,1,0.003852228514195462
Comedy + Romance + Biography + Musical,4,1,0.003852228514195462
Comedy + Romance + Crime + Fantasy,4,1,0.003852228514195462
Comedy + Romance + Crime + Horror,4,1,0.003852228514195462
Comedy + Romance + Crime + Sport,4,1,0.003852228514195462
Comedy + Romance + Family + Animation,4,1,0.003852228514195462
Comedy + Romance + Fantasy + Music,4,1,0.003852228514195462
Comedy + Romance + Fantasy + Sport,4,1,0.003852228514195462
Comedy + Romance + Horror + Family,4,1,0.003852228514195462
Comedy + Romance + Horror + Sci-Fi,4,1,0.003852228514195462
Comedy + Romance + Music + Sport,4,1,0.003852228514195462
Comedy + Romance + Musical + Western,4,1,0.003852228514195462
Comedy + Romance + Mystery + Family,4,1,0.003852228514195462
Comedy + Romance + Mystery + Music,4,1,0.003852228514195462
Comedy + Romance + Mystery + Western,4,1,0.003852228514195462
Comedy + Romance + Sci-Fi + Family,4,1,0.003852228514195462
Comedy + Romance + Sci-Fi + Fantasy,4,1,0.003852228514195462
Comedy + Romance + Thriller + Action,4,1,0.003852228514195462
Comedy + Romance + Thriller + Fantasy,4,1,0.003852228514195462
Comedy + Romance + Thriller + Music,4,1,0.003852228514195462
Comedy + Romance + Thriller + Sci-Fi,4,1,0.003852228514195462
Comedy + Romance + War + Musical,4,1,0.003852228514195462
Comedy + Sci-Fi + Family + Sport,4,1,0.003852228514195462
Comedy + Sci-Fi + Fantasy + Animation,4,1,0.003852228514195462
Comedy + Sci-Fi + History + Short,4,1,0.003852228514195462
Comedy + Sci-Fi + Musical + Western,4,1,0.003852228514195462
Comedy + Sci-Fi + War + Animation,4,1,0.003852228514195462
Comedy + Thriller + Action + Mystery,4,1,0.003852228514195462
Comedy + Thriller + Adventure + Sci-Fi,4,1,0.003852228514195462
Comedy + Thriller + Crime + Family,4,1,0.003852228514195462
Comedy + Thriller + Crime + Music,4,1,0.003852228514195462
Comedy + Thriller + Crime + Sci-Fi,4,1,0.003852228514195462
Comedy + Thriller + Documentary + History,4,1,0.003852228514195462
Comedy + Thriller + Mystery + Musical,4,1,0.003852228514195462
Comedy + Thriller + Mystery + Sci-Fi,4,1,0.003852228514195462
Comedy + War + History + Western,4,1,0.003852228514195462
Crime + Action + Adventure + Animation,4,1,0.003852228514195462
Crime + Action + Adventure + Biography,4,1,0.003852228514195462
Crime + Action + Adventure + Fantasy,4,1,0.003852228514195462
Crime + Action + Adventure + Horror,4,1,0.003852228514195462
Crime + Action + Adventure + Mystery,4,1,0.003852228514195462
Crime + Action + Adventure + War,4,1,0.003852228514195462
Crime + Action + Biography + Film-Noir,4,1,0.003852228514195462
Crime + Action + Biography + Western,4,1,0.003852228514195462
Crime + Action + Horror + Mystery,4,1,0.003852228514195462
Crime + Action + Mystery + Film-Noir,4,1,0.003852228514195462
Crime + Action + Western + Short,4,1,0.003852228514195462
Crime + Adventure + Mystery + Animation,4,1,0.003852228514195462
Crime + Documentary + Biography + Short,4,1,0.003852228514195462
Crime + Documentary + Biography + Sport,4,1,0.003852228514195462
Crime + Documentary + Mystery + History,4,1,0.003852228514195462
Crime + Documentary + Mystery + Sci-Fi,4,1,0.003852228514195462
Crime + Horror + Documentary + History,4,1,0.003852228514195462
Crime + Horror + Documentary + Mystery,4,1,0.003852228514195462
Documentary + Biography + History + Short,4,1,0.003852228514195462
Documentary + Biography + Music + Animation,4,1,0.003852228514195462
Documentary + Biography + War + Sport,4,1,0.003852228514195462
Documentary + Family + Biography + Music,4,1,0.003852228514195462
Documentary + History + Music + Musical,4,1,0.003852228514195462
Documentary + Mystery + Biography + War,4,1,0.003852228514195462
Documentary + War + History + Music,4,1,0.003852228514195462
Documentary + War + History + Short,4,1,0.003852228514195462
Drama + Action + Adventure + Animation,4,1,0.003852228514195462
Drama + Action + Adventure + Sport,4,1,0.003852228514195462
Drama + Action + Biography + History,4,1,0.003852228514195462
Drama + Action + Documentary + War,4,1,0.003852228514195462
Drama + Action + Horror + Fantasy,4,1,0.003852228514195462
Drama + Action + Horror + Sci-Fi,4,1,0.003852228514195462
Drama + Action + Horror + Western,4,1,0.003852228514195462
Drama + Action + Mystery + Sci-Fi,4,1,0.003852228514195462
Drama + Action + Sci-Fi + Sport,4,1,0.003852228514195462
Drama + Action + Sci-Fi + Western,4,1,0.003852228514195462
Drama + Action + War + Sport,4,1,0.003852228514195462
Drama + Action + War + Western,4,1,0.003852228514195462
Drama + Action + Western + Sport,4,1,0.003852228514195462
Drama + Adventure + Documentary + Biography,4,1,0.003852228514195462
Drama + Adventure + Documentary + Family,4,1,0.003852228514195462
Drama + Adventure + Documentary + Music,4,1,0.003852228514195462
Drama + Adventure + Documentary + Mystery,4,1,0.003852228514195462
Drama + Adventure + Family + Biography,4,1,0.003852228514195462
Drama + Adventure + Family + War,4,1,0.003852228514195462
Drama + Adventure + History + Sport,4,1,0.003852228514195462
